Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37
Tracks 1 to 37
195,51.370872,53.442944, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.32609,3.0652175,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
196,51.936577,53.258114, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.26923,2.5769231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
197,50.894737,52.327484, ,96.94118,50.735294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.083336,3.4166667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
198,50.82558,52.59302, ,97.05556,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.73077,3.0769231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
199,51.059765,52.508747, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.9,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
200,50.89181,51.900585, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.8076923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
201,49.422855,51.50857, ,96.76316,50.526318, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.9,3.95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
202,49.44752,50.99563, ,96.97222,50.666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.88461,3.2692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
203,48.79885,51.396553, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.54762,3.3095238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
204,48.71148,52.62689, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
205,48.626404,51.966293, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.64815,3.574074, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
206,48.94,50.8, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.433334,4.1666665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
207,48.443344,51.681305, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.73333,3.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
208,48.59714,51.98857, ,96.75714,50.614285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.67647,2.9117646, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
209,48.524097,51.56325, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.8125,2.6875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
210,49.38393,52.19643, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.3,3.15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
211,49.09726,52.22329, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.46154,3.1923077, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
212,48.22807,52.532166, ,96.76471,50.64706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.8076923, , , , , , , , , , ,102.5,6.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
213,48.329544,53.610794, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.0,3.0,*, , , , , , , , , ,103.5,6.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
214,46.6971,52.77826, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.0,2.875,*, , , , , , , , , ,102.833336,6.1666665,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
215,46.35393,51.88483, ,97.042854,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125,*, , , , , , , , , ,103.166664,6.1666665,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
216,46.619778,52.199165, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.92857,2.7142856,*, , , , , , , , , ,102.5,6.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
217,46.35286,53.06948, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.1,2.7,*, , , , , , , , , ,103.5,6.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
218,47.516174,53.21698, ,96.98649,50.68919, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.32609,3.4565217,*, , , , , , , , , , , , ,45.0,36.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
219,47.51897,53.014904, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.87037,3.351852, , , , , , , , , , , , , ,45.5,36.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
220,47.46676,53.322716, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.8,3.55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
221,47.68256,53.8188, ,96.75,50.47222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.13636,3.3636363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
222,48.41453,53.66809, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.76316,3.4473684, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
223,49.143875,53.09544, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
224,49.833332,53.132767, ,96.888885,50.666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.1,2.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
225,49.968586,52.806282, ,96.73077,50.78205, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.32143,3.4642856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
226,50.00448,52.401493, ,96.66216,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.1,2.3666666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
227,50.39041,52.483562, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.63793,3.6034484,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
228,50.12465,51.917366, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.8125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
229,49.684357,53.175976, ,97.01282,50.55128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.195656,2.7173913, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
230,49.178474,53.486378, ,96.94118,50.735294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.34615,3.3076923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
231,48.811977,54.38858, ,96.65385,50.705128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.65385,3.4615386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
232,48.93305,55.081196, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.34,3.22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
233,49.292023,54.54843, ,96.742424,50.560608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.710526,3.2894738, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
234,49.054016,53.987534, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.045456,3.3636363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
235,49.1612,55.31694, ,96.861115,50.63889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.32143,2.9285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
236,48.75656,56.5758, ,96.98649,50.58108, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
237,48.159943,56.050434, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.11539,3.2692308,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
238,48.514576,54.72449, ,97.042854,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.72222,3.5555556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
239,48.714493,56.05942, ,96.833336,50.36111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.02941,4.029412, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
240,48.265957,56.12006, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.8076923, , , , , , , , , , , , , , , , ,103.5,6.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
241,47.571022,56.238636, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.40909,2.6818182,*, , , , , , , , , , , , , , , ,103.166664,6.1666665,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
242,46.225212,57.553825, ,96.97222,50.666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.0,3.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
243,45.629215,56.94944, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.63636,3.7727273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
244,45.62,57.06, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.55882,2.6764705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
245,45.305084,56.9774, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.88461,3.0384614, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
246,44.116478,57.34943, ,97.03846,50.602566, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.59524,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
247,43.177612,57.580597, ,96.85294,50.617645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.433334,3.7666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
248,42.984756,58.07317, ,96.85294,50.617645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6579,3.5526316, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
249,43.883648,58.50629, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.433334,4.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
250,43.42962,57.585045, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.85,3.65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
251,43.26489,56.515675, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.617645,3.3823528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
252,43.6118,57.95963, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.333336,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
253,42.98447,59.413044, ,96.97222,50.666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.73529,3.4411764, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
254,43.193104,60.410343, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
255,43.25251,60.426422, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.63333,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
256,43.236843,60.1161, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.60526,3.4473684, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
257,42.44014,59.612675, ,96.888885,50.555557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
258,41.779312,59.93793, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.13636,3.590909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
259,41.574917,60.591206, ,96.75,50.47222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.388885,3.0555556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
260,40.63864,60.13422, ,96.79412,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.73529,3.0882354, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
261,40.925148,59.33533, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.25,2.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
262,40.89375,59.028126, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.8,3.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
263,42.744583,58.36068, ,96.88461,50.525642, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.73529,3.5588236, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
264,42.727722,58.39439, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.6,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
265,42.409748,60.51444, ,96.97222,50.666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
266,41.17918,60.906143, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.27778,3.0555556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
267,41.047367,60.773685, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
268,40.21579,60.664913, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.25,2.6666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
269,40.903572,60.839287, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.166664,3.2777777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
270,41.625,60.460712, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
271,42.341698,60.70077, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8, , , , , , , , , , , , , , , , , , , ,30.5,59.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
272,42.69723,61.084774, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.857143,*, , , , , , , , , , , , , , , , , , ,30.9,58.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
273,42.630596,62.00373, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
274,42.28327,61.39734, ,96.72857,50.385715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.1,3.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
275,42.1014,60.97902, ,96.9,50.728573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
276,42.85887,61.887096, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
277,42.693798,61.32558, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.6,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
278,42.367424,61.515152, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
279,42.635532,61.979855, ,96.76471,50.47059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
280,42.07915,61.337837, ,96.94118,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78571,3.0714285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
281,42.401962,61.24902, ,96.9375,50.6875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
282,42.37251,61.90239, ,96.82258,50.822582, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
283,42.30843,61.745213, ,96.92424,50.590908, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.9545455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
284,42.17041,62.90075, ,96.8871,50.66129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
285,42.229324,61.789474, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.25,2.6666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
286,41.965908,61.647728, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.13636,3.590909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
287,42.091602,61.419846, ,96.932434,50.527027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
288,41.760223,61.607807, ,96.94118,50.67647, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
289,43.079765,62.32101, ,96.86364,50.651516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
290,43.996094,63.097656, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
